algorithm,timelimit,n_people,cohesion,iteration,score,time
annealingFromFluent,1.0,300,10,76,11821.04,2.244617223739624
annealingFromFluent,1.0,300,10,77,11310.54,2.2394819259643555
annealingFromFluent,1.0,300,10,78,11944.68,2.2057344913482666
annealingFromFluent,1.0,300,10,79,11832.94,2.224240303039551
annealingFromFluent,1.0,300,10,80,11468.93,2.290879726409912
annealingFromFluent,1.0,300,10,81,11584.03,2.2480075359344482
annealingFromFluent,1.0,300,10,82,10970.38,2.291886806488037
annealingFromFluent,1.0,300,10,83,11558.96,2.241837739944458
annealingFromFluent,1.0,300,10,84,11006.26,2.1885440349578857
annealingFromFluent,1.0,300,10,85,11259.96,2.257045030593872
annealingFromFluent,1.0,300,10,86,11266.6,2.2628273963928223
annealingFromFluent,1.0,300,10,87,11635.26,2.296130657196045
annealingFromFluent,1.0,300,10,88,11534.15,2.2175166606903076
annealingFromFluent,1.0,300,10,89,11536.16,2.269946575164795
annealingFromFluent,1.0,300,10,90,11121.64,2.333557367324829
annealingFromFluent,1.0,300,10,91,11597.83,2.275531768798828
annealingFromFluent,1.0,300,10,92,11890.56,2.221893548965454
annealingFromFluent,1.0,300,10,93,11287.9,2.215327262878418
annealingFromFluent,1.0,300,10,94,11092.15,2.2794713973999023
annealingFromFluent,1.0,300,10,95,11685.61,2.221771240234375
annealingFromFluent,1.0,300,10,96,11064.88,2.256619453430176
annealingFromFluent,1.0,300,10,97,11891.91,2.2870936393737793
annealingFromFluent,1.0,300,10,98,11283.04,2.25717830657959
annealingFromFluent,1.0,300,10,99,11797.29,2.2200567722320557
annealingFromFluent,1.0,300,20,0,11410.01,2.2002766132354736
annealingFromFluent,1.0,300,20,1,12298.66,2.237924337387085
annealingFromFluent,1.0,300,20,2,12204.51,2.182133674621582
annealingFromFluent,1.0,300,20,3,11286.5,2.181292772293091
annealingFromFluent,1.0,300,20,4,12033.0,2.0408451557159424
annealingFromFluent,1.0,300,20,5,11913.82,2.112790584564209
annealingFromFluent,1.0,300,20,6,11581.95,2.116408586502075
annealingFromFluent,1.0,300,20,7,11693.42,2.1318435668945312
annealingFromFluent,1.0,300,20,8,11831.35,2.114269971847534
annealingFromFluent,1.0,300,20,9,12081.17,2.1371071338653564
annealingFromFluent,1.0,300,20,10,12233.13,1.9879248142242432
annealingFromFluent,1.0,300,20,11,12215.46,2.04379940032959
annealingFromFluent,1.0,300,20,12,11944.59,2.187704086303711
annealingFromFluent,1.0,300,20,13,12333.6,2.124793291091919
annealingFromFluent,1.0,300,20,14,11950.01,2.23225736618042
annealingFromFluent,1.0,300,20,15,11634.79,2.0327234268188477
annealingFromFluent,1.0,300,20,16,11584.26,2.1574594974517822
annealingFromFluent,1.0,300,20,17,12134.16,2.0768048763275146
annealingFromFluent,1.0,300,20,18,12362.2,2.139613628387451
annealingFromFluent,1.0,300,20,19,12123.41,1.934575080871582
annealingFromFluent,1.0,300,20,20,11942.12,2.1299805641174316
annealingFromFluent,1.0,300,20,21,12805.52,2.1742501258850098
annealingFromFluent,1.0,300,20,22,12288.7,2.0901660919189453
annealingFromFluent,1.0,300,20,23,11582.44,2.139740228652954
annealingFromFluent,1.0,300,20,24,12270.39,1.9954254627227783
annealingFromFluent,1.0,300,20,25,11976.58,2.0399200916290283
annealingFromFluent,1.0,300,20,26,11955.74,2.104764223098755
annealingFromFluent,1.0,300,20,27,12088.04,2.262722969055176
annealingFromFluent,1.0,300,20,28,11462.13,2.086693048477173
annealingFromFluent,1.0,300,20,29,11759.61,2.086782932281494
annealingFromFluent,1.0,300,20,30,12087.02,2.065319061279297
annealingFromFluent,1.0,300,20,31,12477.85,1.9675724506378174
annealingFromFluent,1.0,300,20,32,12513.62,2.025846242904663
annealingFromFluent,1.0,300,20,33,12534.89,2.1269326210021973
annealingFromFluent,1.0,300,20,34,12225.49,2.213273525238037
annealingFromFluent,1.0,300,20,35,11537.88,2.1624982357025146
annealingFromFluent,1.0,300,20,36,12146.2,2.0150341987609863
annealingFromFluent,1.0,300,20,37,11755.42,1.998028039932251
annealingFromFluent,1.0,300,20,38,12053.7,2.0816092491149902
annealingFromFluent,1.0,300,20,39,12339.3,2.140162944793701
annealingFromFluent,1.0,300,20,40,11910.78,2.0564675331115723
annealingFromFluent,1.0,300,20,41,12515.05,2.067967653274536
annealingFromFluent,1.0,300,20,42,12214.76,2.120194673538208
annealingFromFluent,1.0,300,20,43,11617.12,2.182931900024414
annealingFromFluent,1.0,300,20,44,12071.24,2.1904103755950928
annealingFromFluent,1.0,300,20,45,11658.69,2.1495354175567627
annealingFromFluent,1.0,300,20,46,11660.94,2.2174558639526367
annealingFromFluent,1.0,300,20,47,11844.62,2.1015048027038574
annealingFromFluent,1.0,300,20,48,12102.95,2.0090115070343018
annealingFromFluent,1.0,300,20,49,11775.77,2.085322141647339
annealingFromFluent,1.0,300,20,50,11931.88,2.144296646118164
annealingFromFluent,1.0,300,20,51,12254.85,2.2312567234039307
annealingFromFluent,1.0,300,20,52,12113.82,2.1933374404907227
annealingFromFluent,1.0,300,20,53,12073.05,2.1559479236602783
annealingFromFluent,1.0,300,20,54,11888.96,2.112226963043213
annealingFromFluent,1.0,300,20,55,12194.62,2.203468084335327
annealingFromFluent,1.0,300,20,56,11978.22,2.1301352977752686
annealingFromFluent,1.0,300,20,57,11995.52,2.141031265258789
annealingFromFluent,1.0,300,20,58,11996.78,2.1939258575439453
annealingFromFluent,1.0,300,20,59,12195.57,2.0342276096343994
annealingFromFluent,1.0,300,20,60,11636.0,2.0938427448272705
annealingFromFluent,1.0,300,20,61,12050.64,2.2823150157928467
annealingFromFluent,1.0,300,20,62,11372.99,2.0726609230041504
annealingFromFluent,1.0,300,20,63,12481.25,2.0925629138946533
annealingFromFluent,1.0,300,20,64,12073.1,2.065073013305664
annealingFromFluent,1.0,300,20,65,12355.71,2.044985055923462
annealingFromFluent,1.0,300,20,66,11373.74,2.074002504348755
annealingFromFluent,1.0,300,20,67,12076.67,2.1124134063720703
annealingFromFluent,1.0,300,20,68,12270.27,2.1794373989105225
annealingFromFluent,1.0,300,20,69,11783.6,2.255559206008911
annealingFromFluent,1.0,300,20,70,12248.31,2.0994791984558105
annealingFromFluent,1.0,300,20,71,12677.52,2.1014463901519775
annealingFromFluent,1.0,300,20,72,12125.84,1.9618630409240723
annealingFromFluent,1.0,300,20,73,12317.23,2.0583138465881348
annealingFromFluent,1.0,300,20,74,12449.26,1.9460158348083496
annealingFromFluent,1.0,300,20,75,11291.25,2.024210214614868
annealingFromFluent,1.0,300,20,76,11857.95,2.2300708293914795
annealingFromFluent,1.0,300,20,77,11933.76,2.0960326194763184
annealingFromFluent,1.0,300,20,78,11884.69,2.208594799041748
annealingFromFluent,1.0,300,20,79,12060.92,2.1673696041107178
annealingFromFluent,1.0,300,20,80,12278.57,2.1393942832946777
annealingFromFluent,1.0,300,20,81,11816.62,2.131662130355835
annealingFromFluent,1.0,300,20,82,12028.57,1.9576377868652344
annealingFromFluent,1.0,300,20,83,11814.82,2.207977771759033
annealingFromFluent,1.0,300,20,84,11521.78,2.18133544921875
annealingFromFluent,1.0,300,20,85,12160.22,2.2404441833496094
annealingFromFluent,1.0,300,20,86,11717.27,1.8899917602539062
annealingFromFluent,1.0,300,20,87,12187.1,2.1041786670684814
annealingFromFluent,1.0,300,20,88,11950.38,2.066598415374756
annealingFromFluent,1.0,300,20,89,12077.45,2.1410272121429443
annealingFromFluent,1.0,300,20,90,11792.25,2.1486692428588867
annealingFromFluent,1.0,300,20,91,11872.79,2.2291765213012695
annealingFromFluent,1.0,300,20,92,12281.71,2.1225805282592773
annealingFromFluent,1.0,300,20,93,11721.11,2.0777370929718018
annealingFromFluent,1.0,300,20,94,11928.09,2.1440324783325195
annealingFromFluent,1.0,300,20,95,12281.49,2.173276662826538
annealingFromFluent,1.0,300,20,96,11644.73,2.1093080043792725
annealingFromFluent,1.0,300,20,97,12087.19,2.1990251541137695
annealingFromFluent,1.0,300,20,98,11612.08,2.2195253372192383
annealingFromFluent,1.0,300,20,99,11932.95,2.203803539276123
annealingFromFluent,1.0,300,30,0,11754.57,1.9354288578033447
annealingFromFluent,1.0,300,30,1,12655.11,2.0881099700927734
annealingFromFluent,1.0,300,30,2,12448.11,1.9215500354766846
annealingFromFluent,1.0,300,30,3,11696.96,1.8011629581451416
annealingFromFluent,1.0,300,30,4,12101.03,1.8787510395050049
annealingFromFluent,1.0,300,30,5,12858.29,1.9202790260314941
annealingFromFluent,1.0,300,30,6,11746.98,1.75398850440979
annealingFromFluent,1.0,300,30,7,12289.99,1.803095817565918
annealingFromFluent,1.0,300,30,8,12213.88,1.9655895233154297
annealingFromFluent,1.0,300,30,9,12452.31,1.8352882862091064
annealingFromFluent,1.0,300,30,10,12575.88,1.9960405826568604
annealingFromFluent,1.0,300,30,11,12412.97,1.9496166706085205
annealingFromFluent,1.0,300,30,12,12420.75,1.788318157196045
annealingFromFluent,1.0,300,30,13,12635.82,1.981694221496582
annealingFromFluent,1.0,300,30,14,12706.08,1.9819796085357666
annealingFromFluent,1.0,300,30,15,12195.12,1.9596123695373535
annealingFromFluent,1.0,300,30,16,12357.31,1.909088373184204
annealingFromFluent,1.0,300,30,17,12762.72,2.0427165031433105
annealingFromFluent,1.0,300,30,18,12672.0,1.851985216140747
annealingFromFluent,1.0,300,30,19,12250.98,1.8224523067474365
annealingFromFluent,1.0,300,30,20,12354.63,1.9052836894989014
annealingFromFluent,1.0,300,30,21,12644.58,1.7726492881774902
annealingFromFluent,1.0,300,30,22,12875.97,1.7357454299926758
annealingFromFluent,1.0,300,30,23,12165.47,2.0192415714263916
annealingFromFluent,1.0,300,30,24,12617.37,1.9967894554138184
annealingFromFluent,1.0,300,30,25,12673.4,2.0128512382507324
annealingFromFluent,1.0,300,30,26,11895.79,1.8411424160003662
annealingFromFluent,1.0,300,30,27,12392.22,2.0122878551483154
annealingFromFluent,1.0,300,30,28,11651.46,1.8567817211151123
annealingFromFluent,1.0,300,30,29,12066.37,1.9208729267120361
annealingFromFluent,1.0,300,30,30,12212.79,1.8685669898986816
annealingFromFluent,1.0,300,30,31,12705.67,1.7484002113342285
annealingFromFluent,1.0,300,30,32,12716.74,1.8829371929168701
annealingFromFluent,1.0,300,30,33,12547.23,2.074829339981079
annealingFromFluent,1.0,300,30,34,12390.14,1.9847581386566162
annealingFromFluent,1.0,300,30,35,11995.48,1.7511539459228516
annealingFromFluent,1.0,300,30,36,12259.92,1.8416173458099365
annealingFromFluent,1.0,300,30,37,12070.17,1.7986619472503662
annealingFromFluent,1.0,300,30,38,12545.96,2.0014002323150635
annealingFromFluent,1.0,300,30,39,12991.88,1.8581805229187012
annealingFromFluent,1.0,300,30,40,12313.73,1.9683525562286377
annealingFromFluent,1.0,300,30,41,12525.79,2.02905011177063
annealingFromFluent,1.0,300,30,42,12544.21,1.8503170013427734
annealingFromFluent,1.0,300,30,43,12298.03,2.0127601623535156
annealingFromFluent,1.0,300,30,44,12718.78,1.8543260097503662
annealingFromFluent,1.0,300,30,45,12435.3,1.8389701843261719
annealingFromFluent,1.0,300,30,46,12249.27,1.7072813510894775
annealingFromFluent,1.0,300,30,47,12133.59,1.9611461162567139
annealingFromFluent,1.0,300,30,48,12131.0,2.0176122188568115
annealingFromFluent,1.0,300,30,49,12522.45,1.7628004550933838
annealingFromFluent,1.0,300,30,50,12621.33,2.073060989379883
annealingFromFluent,1.0,300,30,51,12601.11,1.8286716938018799
annealingFromFluent,1.0,300,30,52,12394.85,1.8951992988586426
annealingFromFluent,1.0,300,30,53,12555.79,1.7036807537078857
annealingFromFluent,1.0,300,30,54,12231.38,2.024527072906494
annealingFromFluent,1.0,300,30,55,12409.14,2.0219380855560303
annealingFromFluent,1.0,300,30,56,12859.21,1.9195361137390137
annealingFromFluent,1.0,300,30,57,12271.91,1.9923770427703857
annealingFromFluent,1.0,300,30,58,12191.82,1.6872353553771973
annealingFromFluent,1.0,300,30,59,12421.6,2.127329111099243
annealingFromFluent,1.0,300,30,60,12270.29,1.6057078838348389
annealingFromFluent,1.0,300,30,61,12421.72,1.772599697113037
annealingFromFluent,1.0,300,30,62,11687.45,1.9562501907348633
annealingFromFluent,1.0,300,30,63,12885.15,1.7851097583770752
annealingFromFluent,1.0,300,30,64,12493.84,1.9191482067108154
annealingFromFluent,1.0,300,30,65,12331.07,1.9401838779449463
annealingFromFluent,1.0,300,30,66,11866.4,2.0051681995391846
annealingFromFluent,1.0,300,30,67,12424.4,1.9198968410491943
annealingFromFluent,1.0,300,30,68,12842.85,1.8517532348632812
annealingFromFluent,1.0,300,30,69,12227.13,1.847231388092041
annealingFromFluent,1.0,300,30,70,12695.81,1.9208180904388428
annealingFromFluent,1.0,300,30,71,12835.62,1.6380674839019775
annealingFromFluent,1.0,300,30,72,12247.96,1.880871057510376
annealingFromFluent,1.0,300,30,73,12601.26,2.00354266166687
annealingFromFluent,1.0,300,30,74,12189.44,1.6755170822143555
annealingFromFluent,1.0,300,30,75,11707.57,1.7772216796875
annealingFromFluent,1.0,300,30,76,12029.64,2.026357889175415
annealingFromFluent,1.0,300,30,77,12404.4,1.9129927158355713
annealingFromFluent,1.0,300,30,78,12502.4,1.7854704856872559
annealingFromFluent,1.0,300,30,79,12608.68,1.9156732559204102
annealingFromFluent,1.0,300,30,80,12204.9,1.8583545684814453
annealingFromFluent,1.0,300,30,81,12773.49,1.9320614337921143
annealingFromFluent,1.0,300,30,82,12220.53,1.9092905521392822
annealingFromFluent,1.0,300,30,83,12336.52,1.8260395526885986
annealingFromFluent,1.0,300,30,84,11742.28,1.6508922576904297
annealingFromFluent,1.0,300,30,85,12439.88,1.9902846813201904
annealingFromFluent,1.0,300,30,86,12193.93,1.8489768505096436
annealingFromFluent,1.0,300,30,87,12544.76,1.8803257942199707
annealingFromFluent,1.0,300,30,88,12271.53,1.8283460140228271
annealingFromFluent,1.0,300,30,89,12488.71,1.755537986755371
annealingFromFluent,1.0,300,30,90,12303.22,2.0589680671691895
annealingFromFluent,1.0,300,30,91,12138.18,1.9894647598266602
annealingFromFluent,1.0,300,30,92,12990.46,1.8016266822814941
annealingFromFluent,1.0,300,30,93,12237.35,1.800175666809082
annealingFromFluent,1.0,300,30,94,12769.45,1.8915419578552246
annealingFromFluent,1.0,300,30,95,12554.49,1.8664755821228027
annealingFromFluent,1.0,300,30,96,12248.81,1.9377944469451904
annealingFromFluent,1.0,300,30,97,12572.43,1.915320634841919
annealingFromFluent,1.0,300,30,98,12546.95,1.927657127380371
annealingFromFluent,1.0,300,30,99,12330.95,1.820098876953125
annealingFromFluent,1.0,300,40,0,11935.34,1.6980855464935303
annealingFromFluent,1.0,300,40,1,12533.89,1.6650137901306152
annealingFromFluent,1.0,300,40,2,13238.49,1.6391074657440186
annealingFromFluent,1.0,300,40,3,11989.23,1.7478392124176025
annealingFromFluent,1.0,300,40,4,12723.57,1.6149373054504395
annealingFromFluent,1.0,300,40,5,13510.03,1.5494909286499023
annealingFromFluent,1.0,300,40,6,12301.69,1.6425623893737793
annealingFromFluent,1.0,300,40,7,12550.72,1.5133144855499268
annealingFromFluent,1.0,300,40,8,12572.23,1.6783044338226318
annealingFromFluent,1.0,300,40,9,12477.62,1.5984792709350586
annealingFromFluent,1.0,300,40,10,12929.86,1.5684843063354492
annealingFromFluent,1.0,300,40,11,13078.32,1.812272310256958
annealingFromFluent,1.0,300,40,12,12560.77,1.7000982761383057
annealingFromFluent,1.0,300,40,13,12900.67,1.680098295211792
annealingFromFluent,1.0,300,40,14,12728.37,1.7899513244628906
annealingFromFluent,1.0,300,40,15,12755.36,1.6429414749145508
annealingFromFluent,1.0,300,40,16,12757.76,1.8271398544311523
annealingFromFluent,1.0,300,40,17,13299.66,1.6244823932647705
annealingFromFluent,1.0,300,40,18,13129.33,1.619016170501709
annealingFromFluent,1.0,300,40,19,12616.83,1.6135320663452148
annealingFromFluent,1.0,300,40,20,12801.73,1.8316552639007568
annealingFromFluent,1.0,300,40,21,13261.2,1.7185423374176025
annealingFromFluent,1.0,300,40,22,13215.52,1.8151671886444092
annealingFromFluent,1.0,300,40,23,12441.46,1.617903709411621
annealingFromFluent,1.0,300,40,24,12774.27,1.6904165744781494
annealingFromFluent,1.0,300,40,25,13232.87,1.770115613937378
annealingFromFluent,1.0,300,40,26,12477.81,1.7484817504882812
annealingFromFluent,1.0,300,40,27,13193.86,1.882131814956665
annealingFromFluent,1.0,300,40,28,11997.5,1.6339168548583984
annealingFromFluent,1.0,300,40,29,12672.29,1.6364459991455078
annealingFromFluent,1.0,300,40,30,12783.4,1.8888919353485107
annealingFromFluent,1.0,300,40,31,13731.34,1.7471365928649902
annealingFromFluent,1.0,300,40,32,12712.45,1.703368902206421
annealingFromFluent,1.0,300,40,33,12923.68,1.9093949794769287
annealingFromFluent,1.0,300,40,34,12926.53,1.6669445037841797
annealingFromFluent,1.0,300,40,35,12401.03,1.8358824253082275
annealingFromFluent,1.0,300,40,36,13135.13,1.6221168041229248
annealingFromFluent,1.0,300,40,37,12628.9,1.609070062637329
annealingFromFluent,1.0,300,40,38,13095.0,1.667485237121582
annealingFromFluent,1.0,300,40,39,13178.8,1.7072227001190186
annealingFromFluent,1.0,300,40,40,13243.59,1.6602728366851807
annealingFromFluent,1.0,300,40,41,13129.64,1.7843842506408691
annealingFromFluent,1.0,300,40,42,13018.54,1.6778545379638672
annealingFromFluent,1.0,300,40,43,12317.12,1.608067512512207
annealingFromFluent,1.0,300,40,44,13185.23,1.6237139701843262
annealingFromFluent,1.0,300,40,45,12677.54,1.6767048835754395
annealingFromFluent,1.0,300,40,46,12797.1,1.7706894874572754
annealingFromFluent,1.0,300,40,47,12626.15,1.7105176448822021
annealingFromFluent,1.0,300,40,48,12632.52,1.5994048118591309
annealingFromFluent,1.0,300,40,49,12848.5,1.640582799911499
annealingFromFluent,1.0,300,40,50,13277.4,1.7228257656097412
annealingFromFluent,1.0,300,40,51,13072.23,1.7328686714172363
annealingFromFluent,1.0,300,40,52,12856.61,1.6291747093200684
annealingFromFluent,1.0,300,40,53,12900.77,1.6264684200286865
annealingFromFluent,1.0,300,40,54,12436.67,1.6439037322998047
annealingFromFluent,1.0,300,40,55,13101.16,1.8281214237213135
annealingFromFluent,1.0,300,40,56,12892.85,1.870180606842041
annealingFromFluent,1.0,300,40,57,12593.17,1.6199109554290771
annealingFromFluent,1.0,300,40,58,12491.24,1.5930745601654053
annealingFromFluent,1.0,300,40,59,13010.21,1.9817421436309814
annealingFromFluent,1.0,300,40,60,12515.58,1.6406054496765137
annealingFromFluent,1.0,300,40,61,13178.07,1.638242244720459
annealingFromFluent,1.0,300,40,62,12350.44,1.6554641723632812
annealingFromFluent,1.0,300,40,63,12933.06,1.6739215850830078
annealingFromFluent,1.0,300,40,64,13120.98,1.618131399154663
annealingFromFluent,1.0,300,40,65,13054.2,1.7085871696472168
annealingFromFluent,1.0,300,40,66,12235.74,1.652768850326538
annealingFromFluent,1.0,300,40,67,12943.49,1.834397554397583
annealingFromFluent,1.0,300,40,68,13458.93,1.8520007133483887
annealingFromFluent,1.0,300,40,69,12871.01,1.9634373188018799
annealingFromFluent,1.0,300,40,70,13327.61,1.5826127529144287
annealingFromFluent,1.0,300,40,71,13298.2,1.6081254482269287
annealingFromFluent,1.0,300,40,72,13454.93,1.6081855297088623
annealingFromFluent,1.0,300,40,73,12986.2,1.7498109340667725
annealingFromFluent,1.0,300,40,74,12880.14,1.8906745910644531
annealingFromFluent,1.0,300,40,75,12182.8,1.6984121799468994
annealingFromFluent,1.0,300,40,76,12901.0,1.6296005249023438
annealingFromFluent,1.0,300,40,77,12609.87,1.6202201843261719
annealingFromFluent,1.0,300,40,78,12786.59,1.591097116470337
annealingFromFluent,1.0,300,40,79,13270.48,1.6361443996429443
annealingFromFluent,1.0,300,40,80,12903.3,1.7052080631256104
annealingFromFluent,1.0,300,40,81,12776.98,1.5789878368377686
